timestamp,ax,ay,az,gx,gy,gz
4129197,0.4017,-0.3311,0.3699,44.5557,-10.9253,41.8701
4129217,0.2761,-0.3412,0.2665,47.1191,-14.2212,29.4189
4129237,0.2023,-0.2917,0.1947,25.1465,-9.7046,23.2544
4129257,0.1022,-0.2666,0.2473,-42.4194,2.3193,15.5029
4129280,0.3833,-0.2802,0.3188,-97.0459,10.376,14.8926
4129300,0.9683,-0.0803,0.5155,-288.5742,61.7065,7.2632
4129320,0.7296,0.0986,0.8768,-132.6904,89.9048,-8.9111
4129340,0.6738,0.0626,0.7329,-99.3042,3.1128,0.1221
4129360,0.9603,0.0653,0.5898,-96.1304,22.3999,-21.7285
4129380,0.5732,0.2798,0.6556,-90.7593,-5.5542,-37.8418
4129400,1.0201,0.2257,0.7549,-93.8721,-16.8457,-48.0347
4129420,1.1346,0.2759,0.7675,-91.0645,-39.3677,-74.2798
4129444,1.2544,0.2783,0.765,-86.0596,-44.5557,-63.4155
4129464,1.285,0.3171,0.7694,-80.4443,-29.3579,-61.4624
4129484,1.2863,0.2799,0.7419,-76.9043,-3.7842,-60.3638
4129506,1.3649,0.345,0.674,-68.4814,0.3052,-59.5703
4129526,1.2651,0.3715,0.5935,-60.3638,-1.2817,-59.8755
4129546,1.0303,0.3334,0.5421,-54.2603,-6.2256,-61.0962
4129566,0.9358,0.2977,0.5211,-33.8135,-12.4512,-59.9976
4129586,0.7462,0.2667,0.4363,-16.4795,-8.8501,-58.1665
4129606,0.5784,0.2217,0.416,3.54,-3.7842,-56.8237
4129626,0.3593,0.3141,0.3772,49.0723,-4.6387,-58.7158
4129647,0.4208,0.3306,0.3247,52.7954,-23.0103,-52.124
4129667,0.2411,0.3513,0.1349,60.8521,-29.541,-39.6118
4129687,-0.0435,0.2308,0.2115,59.8755,-23.0713,-27.0996
4129707,0.0599,0.0198,0.311,53.6499,4.9438,-10.376
4129727,0.28,0.0447,0.4492,57.7393,23.4375,-2.0752
4129747,0.8784,-0.2637,0.8246,25.6958,50.8423,5.4321
4129768,1.5702,-0.5898,1.1587,39.856,59.082,2.8076
4129788,0.9301,-0.3605,0.8615,78.5522,-5.5542,23.0103
4129808,0.958,-0.4747,0.6738,74.707,-47.4854,22.9492
4129828,0.5339,-0.4056,0.7101,80.8105,-52.002,19.9585
4129848,0.6082,-0.4111,0.8076,84.2285,-42.7246,26.123
4129868,1.2065,-0.324,0.8226,88.2568,-15.3198,33.9355
4129888,1.2874,-0.4803,0.743,74.585,-25.0854,53.1006
4129908,1.3145,-0.5765,0.7026,51.9409,-22.7051,64.7583
4129928,1.2384,-0.5168,0.7134,46.3257,-18.6768,64.3921
4129948,1.1294,-0.434,0.6986,47.7295,-17.1509,65.0635
4129968,1.0217,-0.3806,0.6104,47.4854,-13.5498,65.979
