timestamp,ax,ay,az,gx,gy,gz
570414,0.7549,0.106,0.1985,-9.8877,6.7749,-14.4043
570434,0.7228,0.0786,0.1692,-4.9438,2.1362,-13.0615
570454,0.6986,0.0569,0.1731,-0.4272,-3.8452,-12.0239
570474,0.6733,0.0476,0.1597,2.6245,-9.1553,-8.606
570494,0.6913,0.0392,0.1569,3.418,-11.8408,-5.249
570514,0.7491,0.0616,0.1656,1.5259,-10.0708,-3.7231
570534,0.7788,0.0643,0.1606,1.709,-10.5591,-2.2583
570554,0.8069,0.0304,0.1866,1.77,-11.4136,0.3662
570574,0.8682,0.0208,0.2012,1.1597,-13.0615,-0.6714
570594,0.8907,0.0464,0.2285,2.3193,-15.9912,-1.9531
570614,0.9663,0.089,0.2349,5.3101,-11.3525,-2.7466
570634,0.9977,0.0938,0.2438,9.5215,-5.9814,-3.9062
570654,1.0254,0.0964,0.2521,10.498,-6.1646,-3.6011
570674,1.1063,0.0797,0.2533,11.3525,-6.1035,-2.5024
570694,1.1061,0.0656,0.2666,11.6577,-8.728,-3.3569
570714,1.1547,0.0731,0.3624,15.1978,-7.5073,-9.0942
570734,1.301,0.0115,0.3221,13.4277,-0.6104,-6.958
570754,1.1688,-0.0752,0.4071,11.2915,-1.8921,-8.1177
570775,1.068,-0.094,0.474,10.3149,0.4883,-7.5684
570795,1.1041,-0.1495,0.5044,6.1646,3.479,-5.7983
570816,1.0033,-0.2117,0.5165,6.7139,2.8076,-1.3428
570836,0.9446,-0.1709,0.5166,9.5825,5.9814,1.0376
570856,0.9674,-0.1094,0.4674,16.7847,4.5166,6.1646
570876,0.975,-0.114,0.4391,17.7612,1.709,10.6812
570896,0.9058,-0.1394,0.4293,16.5405,5.5542,15.4419
570916,0.9272,-0.123,0.3578,16.7236,6.8359,16.0522
570936,0.908,-0.0964,0.3425,15.9912,1.1597,16.2354
570956,0.823,-0.087,0.3188,11.7188,-0.8545,13.9771
570976,0.7863,-0.1001,0.2615,6.1035,0.4883,11.7798
570996,0.7943,-0.1012,0.2339,7.1411,-8.1787,13.3667
571016,0.697,-0.1056,0.2111,7.5684,-13.2446,13.2446
571037,0.7189,-0.1027,0.2168,2.0752,-7.5073,12.5732
571058,0.7635,-0.0673,0.2107,-2.5635,-5.6152,6.8359
571079,0.7482,-0.0687,0.2064,-1.5869,-13.4277,3.479
571099,0.746,-0.0728,0.2061,-2.4414,-14.2822,3.8452
571119,0.7354,-0.0895,0.2144,-4.4556,-13.5498,2.6245
571139,0.7419,-0.1207,0.228,-4.3335,-14.0381,1.77
571159,0.7897,-0.1257,0.2529,-7.4463,-7.3242,1.2207
571181,0.8508,-0.1029,0.2587,-8.1787,-3.1128,1.9531
571201,0.9408,-0.0558,0.2617,-6.2866,-4.0283,2.6245
571221,0.9476,-0.0537,0.2798,-5.9204,-5.3711,5.4932
571241,1.0123,-0.1038,0.2826,-13.7939,-0.1831,5.6152
571261,1.051,-0.0868,0.2811,-18.7988,3.1128,5.7373
571281,1.0374,-0.0516,0.2874,-17.7612,1.0986,5.9814
571301,1.1703,-0.0328,0.4243,-16.4795,6.1035,7.1411
571321,1.3845,0.031,0.3538,-12.4512,3.7231,13.1226
571341,1.1984,0.0796,0.5413,-3.0518,-7.9956,12.6343
571361,1.0597,0.0797,0.5533,-2.9297,-5.9814,10.9253
571384,0.9858,0.1342,0.5514,-5.8594,11.3525,7.6904
571404,0.9556,0.109,0.5859,-7.3242,11.7188,2.8076
571424,1.0256,0.0709,0.5269,-21.7285,14.6484,1.1597
571444,0.9843,0.0648,0.5066,-25.3296,2.9907,-2.3804
571464,0.8774,0.0555,0.4961,-28.8696,-0.1221,-8.7891
571484,0.8535,0.0724,0.4617,-28.0762,10.2539,-17.0898
571504,0.9425,0.1058,0.3954,-24.8413,17.5781,-19.6533
571524,0.9138,0.1255,0.3611,-17.1509,8.9111,-20.0806
571544,0.825,0.1252,0.3135,-14.8926,4.5776,-16.7847
571564,0.7969,0.1359,0.2897,-15.0146,3.1738,-10.376
571585,0.7709,0.0923,0.266,-16.1743,3.2959,-8.606
571605,0.7542,0.0864,0.2626,-15.0146,3.2349,-8.9722
571626,0.7153,0.0822,0.2278,-6.4697,-6.8359,-10.8032
571646,0.6697,0.0692,0.2303,-2.0142,-9.7656,-11.9019
571666,0.6643,0.074,0.2253,1.0986,-9.9487,-7.6904
571686,0.7289,0.0798,0.2148,2.0752,-4.6387,-3.418
571706,0.7556,0.0806,0.225,2.0142,-1.77,-1.77
571726,0.7689,0.0649,0.23,3.7842,-5.0049,-3.2959
571747,0.7683,0.0856,0.2598,5.6763,-4.8828,-4.1504
571767,0.9142,0.1241,0.2755,5.9204,-0.061,-1.4648
571787,0.983,0.1229,0.2875,7.5684,-6.0425,-0.9766
571807,0.9891,0.1101,0.2928,8.3618,-6.1646,-2.1362
571827,1.062,0.0779,0.2793,6.4087,-0.4883,-3.418
571848,1.0979,0.0593,0.2704,5.188,2.3804,-6.6528
571868,1.1144,0.0723,0.3423,9.6436,3.8452,-13.6108
571888,1.3115,0.0216,0.256,10.8643,4.8218,-15.8081
571908,1.2233,-0.015,0.3107,9.0942,3.9062,-18.1274
571928,1.0255,0.006,0.4791,11.1694,7.4463,-18.6768
571948,1.0546,-0.0283,0.4355,13.855,8.0566,-14.3433
571968,1.0132,-0.1892,0.5096,6.0425,16.9067,-4.7607
571988,0.9746,-0.222,0.4819,-0.1221,20.2026,-0.7935
572008,0.9651,-0.1868,0.4778,-0.9155,17.5781,-0.4883
572028,0.999,-0.1509,0.4657,4.8828,9.8267,0.5493
572068,0.9166,-0.1221,0.4006,7.2632,6.6528,4.8218
572089,0.9192,-0.1028,0.3328,4.2725,10.437,4.5166
572109,0.8912,-0.1125,0.2983,-0.2441,2.5635,6.5918
572129,0.8303,-0.1483,0.2512,-2.0752,-5.9814,7.6294
572150,0.7906,-0.1218,0.2589,-6.6528,-11.9019,9.5825
572170,0.7943,-0.1278,0.2406,-9.1553,-15.1367,10.0098
572190,0.7957,-0.1459,0.2524,-15.564,-10.7422,6.7749
572230,0.7572,-0.1127,0.2302,-22.8882,-11.1084,-1.0986
572250,0.7222,-0.0928,0.2295,-22.3999,-13.0005,-3.2349
572272,0.7336,-0.0552,0.2421,-22.3389,-12.9395,-4.1504
572296,0.748,-0.0547,0.2504,-21.1792,-12.4512,-4.8218
572316,0.7765,-0.0635,0.2402,-23.3154,-8.3008,-3.2349
572336,0.8463,-0.0538,0.2456,-24.7803,-5.3711,-1.6479
572356,0.8568,-0.0427,0.275,-23.5596,-4.4556,-1.5259
572376,0.8937,-0.0331,0.2639,-23.6816,-1.6479,-1.4648
572396,0.9714,-0.0487,0.2849,-25.3296,0.2441,-0.9155
572416,1.0367,-0.0609,0.2819,-30.5176,1.1597,-0.1221
572436,1.0035,-0.0212,0.2972,-30.6396,0.5493,-0.061
572456,0.9868,-0.0205,0.3248,-31.0059,2.9297,-0.2441
572476,1.1025,-0.037,0.3806,-32.7759,8.4229,-0.5493
572496,1.2738,0.04,0.3093,-29.541,13.3667,2.7466
572516,1.1597,0.0883,0.476,-23.5596,12.085,0.3662
572536,1.2296,0.1212,0.4862,-21.3623,17.4561,2.3804
572556,1.1672,0.1195,0.4542,-23.3765,14.5264,3.9062
572580,0.9427,0.139,0.493,-24.0479,-1.2817,4.1504
572600,0.9175,0.0929,0.4038,-33.02,5.0049,4.6997
572620,0.9263,0.0625,0.4137,-44.7998,1.5869,0.061
572640,0.9122,0.0873,0.3827,-46.0205,1.8921,-9.0942
572663,0.8674,0.1498,0.3737,-39.6729,3.6621,-27.2217
572704,0.9027,0.209,0.281,-32.1045,14.4043,-25.0854
572724,0.8856,0.208,0.2452,-30.6396,5.4321,-17.4561
572744,0.8625,0.1348,0.2483,-31.4331,-6.2866,-16.7847
572764,0.7833,0.1189,0.2339,-34.0576,-7.8125,-15.2588
572786,0.7762,0.1284,0.2316,-32.1655,-10.6812,-14.5874
572806,0.7512,0.1241,0.2383,-26.8555,-14.7095,-16.5405
572826,0.7184,0.1292,0.2358,-20.3857,-17.2729,-16.7847
572846,0.7207,0.1489,0.2396,-17.7612,-15.8081,-15.686
572866,0.7618,0.1455,0.2386,-15.9302,-11.6577,-14.9536
572886,0.7594,0.1505,0.2482,-12.3291,-4.0283,-12.5122
572906,0.7932,0.1532,0.2665,-8.3618,-4.5776,-10.437
572926,0.8217,0.1599,0.2749,-4.6387,-5.6763,-10.8032
572946,0.8676,0.1458,0.2682,-1.9531,-2.8687,-7.9956
572966,0.9272,0.1161,0.2864,-3.6011,5.3711,-4.8828
572986,1.047,0.0759,0.2822,-3.6621,2.5024,-5.4321
573006,1.1194,0.0444,0.262,-5.5542,-0.5493,-6.4087
573026,1.0959,0.0171,0.2511,-6.4087,-1.8921,-9.8267
573047,1.0221,0.0374,0.2968,-1.5259,2.9297,-19.165
573067,1.1821,0.0624,0.3131,1.0986,10.437,-23.7427
573088,1.0669,0.0027,0.304,1.4038,9.2163,-21.1182
573108,0.9506,0.0001,0.4082,-2.7466,10.5591,-19.3481
573131,1.0542,0.0002,0.4446,0.061,12.8784,-12.5122
573152,1.0286,-0.0819,0.4493,2.9297,12.085,-4.8828
573172,0.9885,-0.1801,0.4561,-2.6245,17.5171,2.2583
573193,0.9712,-0.1683,0.4178,-5.127,17.0288,2.3193
573213,1.0151,-0.1364,0.4172,-0.7935,11.6577,2.0752
573233,1.0325,-0.1266,0.3739,1.4038,7.8125,3.9062
573253,0.9938,-0.1395,0.3387,2.7466,0.7324,7.019
573277,0.9724,-0.1324,0.3411,1.709,-4.1504,7.019
573297,0.931,-0.1185,0.3029,-1.0376,-9.3994,5.9204
573321,0.8452,-0.1244,0.2617,-5.6152,-13.6719,6.3477
573341,0.79,-0.1183,0.252,-10.9253,-8.4839,9.5825
573361,0.7844,-0.1118,0.2325,-12.5122,-5.9204,8.2397
573381,0.7993,-0.0841,0.2264,-14.5264,-8.728,4.5776
573401,0.7822,-0.0624,0.2297,-13.3057,-15.3809,1.2207
573421,0.7634,-0.0396,0.2272,-13.9771,-14.7095,0.1221
573441,0.745,-0.0319,0.2159,-16.0522,-12.085,-0.7935
573461,0.7434,-0.0432,0.2333,-17.2729,-15.2588,-1.4038
573481,0.7584,-0.0668,0.2343,-19.7144,-13.0005,1.4038
573503,0.7419,-0.0875,0.2494,-22.644,-8.606,0.9766
573523,0.7891,-0.0908,0.2634,-25.6958,-3.7842,-0.1831
573543,0.8385,-0.0669,0.2505,-24.7192,-0.1831,-0.7324
573563,0.8525,-0.0408,0.2823,-22.3999,4.0894,-0.9766
573583,0.9293,-0.0197,0.2723,-21.6675,8.9722,0.3052
573603,0.9972,-0.0345,0.2783,-22.8882,10.2539,0.7324
573627,1.067,-0.0311,0.2512,-25.7568,11.1084,3.8452
573647,1.0576,-0.0371,0.2667,-29.1748,10.6812,5.4932
573667,1.2838,-0.0345,0.3506,-30.1514,13.3667,4.7607
573687,1.3843,0.0261,0.2991,-24.5972,10.498,5.127
573707,1.1592,0.0966,0.4703,-18.3105,-0.7935,2.1973
573730,1.1381,0.0868,0.4706,-22.2168,11.9019,6.3477
573750,1.0262,0.0956,0.4805,-23.7427,8.3008,5.9814
573773,0.8884,0.109,0.4268,-26.2451,12.5122,3.3569
573793,0.9089,0.0872,0.4388,-38.0249,16.6626,-4.2114
573813,0.9771,0.0874,0.3783,-38.269,13.0615,-11.5356
573833,0.9335,0.1116,0.3466,-36.6211,7.9346,-19.043
573853,0.9126,0.153,0.3472,-32.8369,6.1035,-23.3765
573873,0.9371,0.1669,0.2738,-30.4565,9.6436,-24.1089
