timestamp,ax,ay,az,gx,gy,gz
3429806,0.7363,-0.3531,0.3982,53.5278,1.8921,67.5659
3429826,0.5106,-0.3369,0.3427,38.0249,-14.5874,65.918
3429846,0.1775,-0.3212,0.2799,37.5366,-34.1797,63.4766
3429866,-0.0139,-0.2614,0.224,26.001,-39.0015,55.3589
3429887,-0.0795,-0.2432,0.1982,12.207,-38.6353,54.1992
3429907,-0.1451,-0.3086,0.1522,-11.2915,-9.4604,47.9126
3429927,-0.0314,-0.4171,0.2108,-64.1479,20.4468,40.5273
3429947,-0.0084,-0.5098,0.4001,-103.9429,36.1328,24.5972
3429967,0.4187,-0.5936,0.3625,-137.8174,50.415,0.5493
3429989,2.4075,0.5625,0.6949,-164.4897,95.8252,-56.3354
3430009,1.538,0.3296,0.8279,-94.6655,75.8667,-62.3779
3430029,0.9331,0.0425,0.667,-125.7935,21.4844,1.77
3430049,1.3254,0.218,0.4872,-92.8955,41.9312,-8.3618
3430069,1.114,0.5647,0.5016,-82.2754,3.8452,-21.8506
3430092,1.6036,-0.0979,0.6398,-88.562,-32.0435,-38.8794
3430112,1.5029,0.0919,0.6753,-95.0928,-48.645,-56.6406
3430132,1.653,-0.0977,0.6614,-101.1353,-15.0146,-52.9175
3430152,1.6238,0.092,0.6292,-89.7217,0.4272,-59.1431
3430172,1.4537,0.25,0.5557,-69.2139,3.6621,-64.0259
3430192,1.0664,0.3634,0.4604,-60.791,1.0376,-57.8613
3430212,0.848,0.3146,0.4229,-52.124,-9.3384,-55.481
3430232,0.488,0.1886,0.343,-17.2119,-39.7949,-53.1616
3430253,0.3506,0.1987,0.241,20.2637,-57.5562,-55.6641
3430273,0.174,0.3099,0.2336,57.312,-83.1909,-59.4482
3430293,0.149,0.292,0.1296,54.8706,-77.7588,-51.2085
3430313,0.0829,0.2761,-0.0531,54.6875,-29.2969,-36.7432
3430335,-0.0416,0.2524,0.0839,71.9604,-15.564,-18.9209
3430355,-0.0099,0.1675,0.1747,77.8198,-5.9204,3.418
3430375,0.049,-0.0028,0.6199,91.4917,11.2305,19.165
3430395,0.7959,-0.3928,0.4285,67.627,56.8848,24.5361
3430415,1.7046,0.0248,1.4442,41.5649,131.4697,4.1504
3430435,0.6517,-0.4775,0.8146,72.6929,-11.7798,35.5225
3430455,1.3198,-0.1125,0.6373,91.7358,-41.2598,20.0195
3430475,1.0353,-0.7939,0.5385,79.834,-58.4717,23.5596
3430495,1.0209,-0.8218,0.6075,65.4907,-44.0674,36.3159
3430515,1.342,-0.447,0.7345,64.0259,-35.4614,37.9639
3430536,1.3972,-0.4155,0.6658,74.2798,-37.6587,43.1519
3430556,1.3889,-0.3468,0.6465,86.6699,-9.1553,50.293
3430576,1.3762,-0.3838,0.5929,84.1675,7.3853,59.082
3430596,1.1885,-0.3864,0.5104,78.9185,13.5498,66.8945
3430616,0.8251,-0.3877,0.4404,67.4438,4.3945,74.585
3430636,0.6105,-0.4138,0.4081,52.2461,3.7231,76.1108
3430656,0.5068,-0.4137,0.3538,43.6401,-10.1318,75.4395
3430676,0.3282,-0.3593,0.1836,22.1558,-11.3525,68.7866
3430696,0.2371,-0.3286,0.2229,15.9912,-20.752,66.8335
3430716,0.0978,-0.2504,0.2524,26.6724,-49.4995,57.1289
3430736,0.085,-0.1671,0.2949,21.1182,-68.8477,46.5698
3430756,0.0536,-0.2438,0.1682,3.7842,-47.3022,32.7759
3430776,0.0883,-0.4854,0.1184,-61.7676,15.5029,12.7563
3430796,0.7046,-0.3444,0.3749,-167.0532,30.3345,-10.0098
3430816,1.9928,0.5361,0.9062,-189.5142,123.3521,-39.6118
3430836,0.8457,-0.114,0.8135,-119.9951,7.019,-29.1138
3430856,0.8481,-0.1536,0.3932,-106.0791,24.5972,-14.9536
3430876,1.1777,0.3596,0.4825,-73.7915,44.1895,-15.7471
3430898,1.0657,0.5673,0.5172,-80.8105,9.8267,-26.2451
3430918,1.5438,-0.1812,0.6702,-104.0649,-44.8608,-48.645
3430938,1.5063,-0.0212,0.6746,-102.356,-50.5981,-47.9126
3430958,1.5295,-0.0793,0.6082,-98.4497,-18.0664,-53.4668
3430978,1.4922,0.132,0.6008,-88.2568,-5.249,-55.9082
3430998,1.4246,0.3438,0.5281,-82.2754,3.7842,-58.7158
3431022,1.147,0.36,0.3969,-80.6885,-0.8545,-58.5938
3431042,0.7338,0.1938,0.3145,-62.0728,-13.0005,-58.5938
3431062,0.5034,0.1405,0.2645,-19.5312,-49.1943,-58.1055
3431082,0.3268,0.2114,0.1934,21.0571,-65.7959,-60.3638
3431102,0.1271,0.1927,0.1929,51.5747,-68.6646,-63.1714
3431122,-0.0292,0.3164,0.2784,65.5518,-73.2422,-61.9507
3431145,-0.0709,0.3279,0.2086,72.0215,-55.542,-36.2549
3431165,-0.1461,0.2719,0.1592,78.5522,-5.8594,-1.2817
