timestamp,ax,ay,az,gx,gy,gz
1785101,0.7549,0.0353,0.6345,1.2817,-2.0752,0.061
1785122,0.7532,0.0322,0.6351,1.4648,-2.3804,0.1831
1785142,0.7485,0.0259,0.639,1.709,-2.9297,0.1831
1785166,0.7444,0.0244,0.6406,1.2817,-3.0518,-0.1221
1785186,0.7389,0.0264,0.6387,1.2207,-2.8687,-0.2441
1785206,0.7302,0.0281,0.6439,1.0986,-2.7466,-0.5493
1785226,0.7252,0.0284,0.646,0.7324,-2.6855,-0.7324
1785248,0.7242,0.0228,0.6396,0.8545,-2.3804,-1.0376
1785270,0.7372,0.0215,0.6335,0.4883,-1.5259,-1.2207
1785290,0.7424,0.0265,0.6368,0.3662,-1.2817,-1.709
1785313,0.7438,0.0356,0.6431,0.1221,-1.8311,-1.709
1785333,0.7415,0.0327,0.6443,0.6104,-2.5635,-1.709
1785354,0.733,0.0254,0.6444,0.9155,-2.8076,-1.6479
1785374,0.7305,0.0222,0.6456,0.9766,-2.5635,-1.8311
1785396,0.728,0.0156,0.6458,0.9155,-2.5024,-1.77
1785416,0.7334,0.016,0.6492,0.3662,-1.4038,-1.6479
1785436,0.7333,0.0183,0.6504,0.3662,-1.5259,-1.4648
1785456,0.733,0.0188,0.652,0.6714,-1.77,-1.0986
1785479,0.7328,0.0189,0.6495,1.0376,-1.77,-0.7324
1785499,0.7299,0.0153,0.6503,0.8545,-1.709,-0.7935
1785519,0.7275,0.0104,0.651,0.6714,-0.9766,-0.6714
1785539,0.7242,0.015,0.6523,0.2441,-0.8545,-0.7935
1785561,0.7239,0.0172,0.6504,0.3662,-0.9766,-0.6714
1785581,0.7302,0.0116,0.653,0.9155,-0.9766,-0.3662
1785601,0.7323,0.0115,0.653,0.8545,-1.0986,-0.2441
1785621,0.7281,0.0183,0.6545,0.4883,-1.3428,-0.4272
1785641,0.723,0.0134,0.6539,0.4883,-1.0986,-0.4272
